movieId,title,genres,titles
9152,World of Tomorrow (2015),Animation|Comedy,world of tomorrow 
9153,Zoolander 2 (2016),Comedy,zoolander 2 
9154,How to Be Single (2016),Comedy|Romance,how to be single 
9155,Blue Exorcist: The Movie (2012),Animation|Fantasy|Horror|Mystery,blue exorcist: the movie 
9156,Devil Dog: The Hound of Hell (1978),Horror,devil dog: the hound of hell 
9157,He Never Died (2015),Comedy|Drama|Horror,he never died 
9158,Parasyte: Part 1 (2014),Horror|Sci-Fi,parasyte: part 1 
9159,Parasyte: Part 2 (2015),Horror|Sci-Fi,parasyte: part 2 
9160,A Cosmic Christmas (1977),(no genres listed),a cosmic christmas 
9161,Nocturnal Animals,Drama|Thriller,nocturnal animals
9162,Lumberjack Man (2015),Comedy|Horror,lumberjack man 
9163,Daddy's Home (2015),Comedy,daddy's home 
9164,Sisters (2015),Children|Comedy,sisters 
9165,'Tis the Season for Love (2015),Romance,'tis the season for love 
9166,Kung Fu Panda 3 (2016),Action|Adventure|Animation,kung fu panda 3 
9167,Spellbound (2011),Comedy|Romance,spellbound 
9168,Unicorn City (2012),Comedy|Romance,unicorn city 
9169,Standoff (2016),Thriller,standoff 
9170,Swelter (2014),Action|Drama|Thriller,swelter 
9171,Pride and Prejudice and Zombies (2016),Comedy|Horror|Romance|Thriller,pride and prejudice and zombies 
9172,Garm Wars: The Last Druid (2014),Action|Sci-Fi|Thriller,garm wars: the last druid 
9173,The Devil's Candy (2015),Horror,the devil's candy 
9174,Close Range (2015),Action|Crime,close range 
9175,Sherlock: The Abominable Bride (2016),Action|Crime|Drama|Mystery|Thriller,sherlock: the abominable bride 
9176,The Love Bug (1997),Adventure|Children|Comedy|Fantasy,the love bug 
9177,Doctor Who: The Husbands of River Song (2015),Comedy|Drama|Sci-Fi,doctor who: the husbands of river song 
9178,Moonwalkers (2015),Comedy,moonwalkers 
9179,Tomorrow (2015),Documentary,tomorrow 
9180,Anacleto: Agente secreto (2015),Action|Comedy,anacleto: agente secreto 
9181,Wiener-Dog (2016),Comedy,wiener-dog 
9182,Ride Along 2 (2016),Action|Comedy,ride along 2 
9183,Maggie's Plan (2015),Comedy,maggie's plan 
9184,Eddie the Eagle (2016),Comedy,eddie the eagle 
9185,The Flash 2 - Revenge of the Trickster (1991),Action|Fantasy|Sci-Fi,the flash 2 - revenge of the trickster 
9186,Exposed (2016),Drama,exposed 
9187,Stonewall (2015),Drama,stonewall 
9188,Frankenstein (2015),Horror|Thriller,frankenstein 
9189,Welcome to Happiness (2015),Comedy|Drama|Fantasy,welcome to happiness 
9190,Risen (2016),Children|Drama,risen 
9191,The Survivalist (2015),Drama|Sci-Fi|Thriller,the survivalist 
9192,Dirty Grandpa (2016),Comedy,dirty grandpa 
9193,Reptilicus (1961),Horror|Sci-Fi,reptilicus 
9194,Requiem for the American Dream (2015),Documentary,requiem for the american dream 
9195,Death Note Rewrite: Genshisuru Kami (2007),Mystery,death note rewrite: genshisuru kami 
9196,Three from Prostokvashino (1978),Animation,three from prostokvashino 
9197,The Finest Hours (2016),Drama|Thriller,the finest hours 
9198,Ghost in the Shell: Solid State Society (2006),Action|Animation|Crime|Sci-Fi|Thriller,ghost in the shell: solid state society 
9199,Grease Live (2016),(no genres listed),grease live 
9200,Gods of Egypt (2016),Adventure|Fantasy,gods of egypt 
9201,Embrace of the Serpent (2016),Adventure|Drama,embrace of the serpent 
9202,Race (2016),Drama,race 
9203,10 Cloverfield Lane (2016),Thriller,10 cloverfield lane 
9204,London Has Fallen (2016),Action|Crime|Thriller,london has fallen 
9205,Zootopia (2016),Action|Adventure|Animation|Children|Comedy,zootopia 
9206,Whiskey Tango Foxtrot (2016),Comedy|War,whiskey tango foxtrot 
9207,Desierto (2016),Drama,desierto 
9208,The Brothers Grimsby (2016),Comedy,the brothers grimsby 
9209,Dad's Army (1971),Comedy,dad's army 
9210,Michael Jackson's Thriller (1983),Horror,michael jackson's thriller 
9211,The Wait (2015),Drama,the wait 
9212,War and Peace (2016),Drama|Romance,war and peace 
9213,Southbound (2016),Horror,southbound 
9214,Ip Man 3 (2015),Action,ip man 3 
9215,Santa's Little Helper (2015),Children,santa's little helper 
9216,Who Killed Chea Vichea? (2010),Documentary,who killed chea vichea? 
9217,Hunt for the Wilderpeople (2016),Adventure|Comedy,hunt for the wilderpeople 
9218,Rabbits (2002),Comedy|Drama|Fantasy,rabbits 
9219,Genius Party (2007),Animation,genius party 
9220,Long Live Ghosts! (1977),Children|Comedy|Fantasy,long live ghosts! 
9221,Tears for Sale (2008),Comedy|Drama|Fantasy,tears for sale 
9222,Dad's Army (2016),Comedy,dad's army 
9223,The Barkley Marathons: The Race That Eats Its Young (2015),Documentary,the barkley marathons: the race that eats its young 
9224,Merci Patron ! (2016),Comedy|Documentary,merci patron ! 
9225,The Neon Demon (2016),Drama|Horror|Mystery,the neon demon 
9226,Fraktus (2012),Comedy,fraktus 
9227,Eye in the Sky (2016),Drama|Thriller|War,eye in the sky 
9228,Camino (2016),Action|Adventure|Thriller,camino 
9229,Mr. Right (2016),Action|Comedy|Romance,mr. right 
9230,Noin 7 veljestä (1968),(no genres listed),noin 7 veljestä 
9231,Florence Foster Jenkins (2016),Comedy|Drama,florence foster jenkins 
9232,My Big Fat Greek Wedding 2 (2016),Comedy,my big fat greek wedding 2 
9233,Neon Bull (2015),Adventure,neon bull 
9234,Get a Job (2016),Comedy,get a job 
9235,Keanu (2016),Comedy,keanu 
9236,Me Him Her (2015),Comedy,me him her 
9237,Ice Age: The Great Egg-Scapade (2016),Adventure|Animation|Children|Comedy,ice age: the great egg-scapade 
9238,Everybody Wants Some (2016),Comedy,everybody wants some 
9239,Sing Street (2016),Drama,sing street 
9240,Zoom (2015),Animation|Comedy|Drama,zoom 
9241,Paterson,(no genres listed),paterson
9242,The Huntsman Winter's War (2016),Action|Adventure|Drama|Fantasy,the huntsman winter's war 
9243,Neighbors 2: Sorority Rising (2016),Comedy,neighbors 2: sorority rising 
9244,Project X (1968),Mystery|Sci-Fi,project x 
9245,The Trust (2016),Crime|Thriller,the trust 
9246,Hush (2016),Thriller,hush 
9247,Jimmy Carr: Telling Jokes (2009),Comedy,jimmy carr: telling jokes 
9248,Jimmy Carr: Making People Laugh (2010),Comedy,jimmy carr: making people laugh 
9249,Texas - Doc Snyder hält die Welt in Atem (1993),Comedy|Western,texas - doc snyder hält die welt in atem 
9250,00 Schneider - Jagd auf Nihil Baxter (1994),Comedy|Crime,00 schneider - jagd auf nihil baxter 
9251,The Man Who Knew Infinity (2016),Drama,the man who knew infinity 
9252,Despite the Falling Snow (2016),Drama|Romance|Thriller,despite the falling snow 
9253,Wizards of the Lost Kingdom II (1989),Action|Fantasy,wizards of the lost kingdom ii 
9254,Money Monster (2016),Drama|Thriller,money monster 
9255,Barbershop: The Next Cut (2016),Comedy,barbershop: the next cut 
9256,Finding Dory (2016),Adventure|Animation|Comedy,finding dory 
9257,The Boss (2016),Comedy,the boss 
9258,The Angry Birds Movie (2016),Animation|Comedy,the angry birds movie 
9259,Bakuman (2015),Comedy|Drama,bakuman 
9260,I Am Wrath (2016),Action|Crime|Drama|Thriller,i am wrath 
9261,Precious Cargo (2016),Action|Crime,precious cargo 
9262,Snowden (2016),Drama|Thriller,snowden 
9263,Tenchi Muyô! In Love (1996),Animation|Comedy,tenchi muyô! in love 
9264,Ratchet & Clank (2016),Action|Adventure|Animation|Children|Comedy|Sci-Fi,ratchet & clank 
9265,Kicking Off (2016),Comedy,kicking off 
9266,SORI: Voice from the Heart (2016),Drama|Sci-Fi,sori: voice from the heart 
9267,Gintama: The Final Chapter - Be Forever Yorozuya (2013),Action|Animation|Comedy,gintama: the final chapter - be forever yorozuya 
9268,The Nice Guys (2016),Crime|Mystery|Thriller,the nice guys 
9269,Kindergarten Cop 2 (2016),Action|Comedy,kindergarten cop 2 
9270,Buck Rogers in the 25th Century (1979),Sci-Fi,buck rogers in the 25th century 
9271,World of Glory (1991),Comedy,world of glory 
9272,The Crew (2016),Action,the crew 
9273,The Shallows (2016),Drama|Thriller,the shallows 
9274,Gen-X Cops (1999),Action|Comedy|Thriller,gen-x cops 
9275,The Handmaiden (2016),Drama|Romance|Thriller,the handmaiden 
9276,Alice Through the Looking Glass (2016),Adventure|Children|Fantasy,alice through the looking glass 
9277,The BFG (2016),Children|Fantasy,the bfg 
9278,My Scientology Movie (2016),Documentary,my scientology movie 
9279,Sausage Party (2016),Animation|Comedy,sausage party 
9280,Karate Bullfighter (1975),Action|Drama,karate bullfighter 
9281,All Yours (2016),Comedy|Drama|Romance,all yours 
9282,Kill Command (2016),Action|Horror|Sci-Fi,kill command 
9283,Captain Fantastic (2016),Drama,captain fantastic 
9284,Toni Erdmann (2016),Drama,toni erdmann 
9285,The Wailing (2016),Mystery|Thriller,the wailing 
9286,Comedy of the Strict Regime (1993),Comedy,comedy of the strict regime 
9287,The Meddler (2016),Comedy|Drama,the meddler 
9288,Now You See Me 2 (2016),Action|Comedy|Thriller,now you see me 2 
9289,Ali Wong: Baby Cobra (2016),(no genres listed),ali wong: baby cobra 
9290,Café Society (2016),Comedy|Drama|Romance,café society 
9291,Neo Tokyo (1987),Adventure|Animation|Fantasy|Horror|Sci-Fi,neo tokyo 
9292,Swiss Army Man (2016),Comedy|Drama|Romance,swiss army man 
9293,The Do-Over (2016),Comedy,the do-over 
9294,Death Smiles on a Murderer (1973),Horror,death smiles on a murderer 
9295,Teenage Mutant Ninja Turtles: Out of the Shadows (2016),Action|Adventure|Comedy,teenage mutant ninja turtles: out of the shadows 
9296,The Fundamentals of Caring (2016),Drama,the fundamentals of caring 
9297,Popstar: Never Stop Never Stopping (2016),Comedy,popstar: never stop never stopping 
9298,A Midsummer Night's Dream (2016),(no genres listed),a midsummer night's dream 
9299,The Bremen Town Musicians (1969),Animation|Drama|Fantasy,the bremen town musicians 
9300,Planet Earth (2006),Documentary,planet earth 
9301,Bo Burnham: Make Happy (2016),Comedy,bo burnham: make happy 
9302,The Conjuring 2 (2016),Horror,the conjuring 2 
9303,Pelé: Birth of a Legend (2016),Drama,pelé: birth of a legend 
9304,Ghostbusters (2016),Action|Comedy|Horror|Sci-Fi,ghostbusters 
9305,Central Intelligence (2016),Action|Comedy,central intelligence 
9306,O.J.: Made in America (2016),Documentary,o.j.: made in america 
9307,Bloodmoon (1997),Action|Thriller,bloodmoon 
9308,Genius (2016),Drama,genius 
9309,The Wooden Horse (1950),Drama|War,the wooden horse 
9310,Jason Bourne (2016),Action,jason bourne 
9311,The Maid's Room (2014),Thriller,the maid's room 
9312,Sympathy for the Underdog (1971),Action|Crime|Drama,sympathy for the underdog 
9313,The Legend of Tarzan (2016),Action|Adventure,the legend of tarzan 
9314,The Purge: Election Year (2016),Action|Horror|Sci-Fi,the purge: election year 
9315,Mike & Dave Need Wedding Dates (2016),Comedy,mike & dave need wedding dates 
9316,Ice Age: Collision Course (2016),Adventure|Animation|Children|Comedy,ice age: collision course 
9317,Lights Out (2016),Horror,lights out 
9318,Pete's Dragon (2016),Adventure|Children|Fantasy,pete's dragon 
9319,Indignation (2016),Drama,indignation 
9320,Goat (2016),Drama,goat 
9321,Marauders (2016),Action,marauders 
9322,Piper (2016),Animation,piper 
9323,The Adderall Diaries (2015),Action|Drama|Thriller,the adderall diaries 
9324,Hazard (2005),Action|Drama|Thriller,hazard 
9325,The Red Turtle (2016),Animation,the red turtle 
9326,Satanic (2016),Horror,satanic 
9327,Nerve (2016),Drama|Thriller,nerve 
9328,Hellevator (2004),Horror|Sci-Fi,hellevator 
9329,Sully (2016),Drama,sully 
9330,The Forbidden Dance (1990),(no genres listed),the forbidden dance 
9331,Jim Jefferies: Freedumb (2016),Comedy,jim jefferies: freedumb 
9332,The Grandmother (1970),Action|Drama,the grandmother 
9333,Webmaster (1998),Sci-Fi,webmaster 
9334,The Infiltrator (2016),Crime|Drama,the infiltrator 
9335,War Dogs (2016),Comedy,war dogs 
9336,Vigilante Diaries (2016),Action,vigilante diaries 
9337,Batman: The Killing Joke (2016),Action|Animation|Crime|Drama,batman: the killing joke 
9338,Bad Moms (2016),Comedy,bad moms 
9339,Hell or High Water (2016),Crime|Drama,hell or high water 
9340,Kingsglaive: Final Fantasy XV (2016),Action|Adventure|Animation|Drama|Fantasy|Sci-Fi,kingsglaive: final fantasy xv 
9341,Don't Breathe (2016),Thriller,don't breathe 
9342,Body (2015),Drama|Horror|Thriller,body 
9343,Sharknado 4: The 4th Awakens (2016),Action|Adventure|Horror|Sci-Fi,sharknado 4: the 4th awakens 
9344,The Edge of Seventeen (2016),Comedy,the edge of seventeen 
9345,Elle (2016),Thriller,elle 
9346,Train to Busan (2016),Action|Thriller,train to busan 
9347,Tom Segura: Mostly Stories (2016),Comedy,tom segura: mostly stories 
9348,The Magnificent Seven (2016),Action|Western,the magnificent seven 
9349,Moonlight,Drama,moonlight
9350,Masterminds (2016),Action|Comedy|Crime,masterminds 
9351,Kubo and the Two Strings (2016),Adventure|Animation|Children|Fantasy,kubo and the two strings 
9352,Bridget Jones's Baby (2016),Comedy|Romance,bridget jones's baby 
9353,Deepwater Horizon (2016),Drama,deepwater horizon 
9354,Miss Peregrine's Home for Peculiar Children (2016),Fantasy,miss peregrine's home for peculiar children 
9355,The Girl on the Train (2016),Thriller,the girl on the train 
9356,The Accountant (2016),Crime|Drama|Thriller,the accountant 
9357,Imperium (2016),Crime|Drama|Thriller,imperium 
9358,Kizumonogatari Part 1: Tekketsu (2016),Action|Animation|Mystery,kizumonogatari part 1: tekketsu 
9359,Steins;Gate the Movie: The Burden of Déjà vu (2013),Animation|Drama|Sci-Fi,steins;gate the movie: the burden of déjà vu 
9360,Shin Godzilla (2016),Action|Adventure|Fantasy|Sci-Fi,shin godzilla 
9361,Winnie Pooh (1969),Animation|Children,winnie pooh 
9362,Winnie the Pooh Goes Visiting (1971),Animation,winnie the pooh goes visiting 
9363,Your Name. (2016),Animation|Drama|Fantasy|Romance,your name. 
9364,Winnie the Pooh and the Day of Concern (1972),Animation,winnie the pooh and the day of concern 
9365,Comedy Central Roast of David Hasselhoff (2010),Comedy,comedy central roast of david hasselhoff 
9366,DC Super Hero Girls: Hero of the Year (2016),Animation,dc super hero girls: hero of the year 
9367,Hacksaw Ridge (2016),Drama|War,hacksaw ridge 
9368,David Cross: Making America Great Again (2016),Comedy,david cross: making america great again 
9369,Over the Garden Wall (2013),Adventure|Animation|Drama,over the garden wall 
9370,"Wings, Legs and Tails (1986)",Animation|Comedy,wings
9371,Blair Witch (2016),Horror|Thriller,blair witch 
9372,31 (2016),Horror,31 
9373,ARQ (2016),Sci-Fi|Thriller,arq 
9374,Arrival (2016),Sci-Fi,arrival 
9375,Storks (2016),Animation|Children|Comedy,storks 
9376,Maximum Ride (2016),Action|Adventure|Comedy|Fantasy|Sci-Fi|Thriller,maximum ride 
9377,Endless Poetry (2016),Drama|Fantasy,endless poetry 
9378,The Girl with All the Gifts (2016),Drama|Horror|Sci-Fi|Thriller,the girl with all the gifts 
9379,All Roads Lead to Rome (2016),Comedy,all roads lead to rome 
9380,Amanda Knox (2016),Documentary,amanda knox 
9381,Dirty 30 (2016),Comedy|Romance,dirty 30 
9382,Gimme Danger (2016),Documentary,gimme danger 
9383,Go Figure (2005),Children|Comedy|Drama,go figure 
9384,Anything for Love (2016),Romance,anything for love 
9385,Night Guards (2016),Action|Sci-Fi,night guards 
9386,La La Land (2016),Comedy|Drama|Romance,la la land 
9387,13th (2016),Documentary,13th 
9388,London Town (2016),Drama,london town 
9389,Inferno (2016),Mystery|Thriller,inferno 
9390,Keeping Up with the Joneses (2016),Comedy,keeping up with the joneses 
9391,Wild Oats (2016),Comedy,wild oats 
9392,The Rocky Horror Picture Show: Let's Do the Time Warp Again (2016),Comedy|Horror|Sci-Fi|Thriller,the rocky horror picture show: let's do the time warp again 
9393,Jack Reacher: Never Go Back (2016),Action|Crime|Drama|Mystery|Thriller,jack reacher: never go back 
9394,Joe Rogan: Triggered (2016),Comedy,joe rogan: triggered 
9395,Ethel & Ernest (2016),(no genres listed),ethel & ernest 
9396,Flowers for Algernon (2000),Drama,flowers for algernon 
9397,Manchester by the Sea (2016),Drama,manchester by the sea 
9398,Lion (2016),Drama,lion 
9399,The Thinning (2016),Thriller,the thinning 
9400,While You Were Fighting: A Thor Mockumentary (2016),Comedy|Fantasy|Sci-Fi,while you were fighting: a thor mockumentary 
9401,Bad Santa 2 (2016),Comedy,bad santa 2 
9402,Ice Guardians (2016),Documentary,ice guardians 
9403,Risk (2016),Documentary,risk 
9404,The True Memoirs of an International Assassin (2016),Action|Comedy,the true memoirs of an international assassin 
9405,Alesha Popovich and Tugarin the Dragon (2004),Animation|Comedy|Drama,alesha popovich and tugarin the dragon 
9406,HyperNormalisation (2016),Documentary,hypernormalisation 
9407,The African Doctor (2016),Comedy|Drama,the african doctor 
9408,Whiplash (2013),(no genres listed),whiplash 
9409,Junior and Karlson (1968),Adventure|Animation|Children,junior and karlson 
9410,Sapphire Blue (2014),Adventure|Children|Fantasy|Sci-Fi,sapphire blue 
9411,A Silent Voice (2016),Animation|Drama|Romance,a silent voice 
9412,Moana (2016),Adventure|Animation|Children|Comedy|Fantasy,moana 
9413,Office Christmas Party (2016),Comedy,office christmas party 
9414,The Space Between Us (2016),Adventure|Sci-Fi,the space between us 
9415,Rogue One: A Star Wars Story (2016),Action|Adventure|Fantasy|Sci-Fi,rogue one: a star wars story 
9416,Split (2017),Drama|Horror|Thriller,split 
9417,Underworld: Blood Wars (2016),Action|Horror,underworld: blood wars 
9418,Miss Sloane (2016),Thriller,miss sloane 
9419,Passengers (2016),Adventure|Drama|Romance|Sci-Fi,passengers 
9420,Hidden Figures (2016),Drama,hidden figures 
9421,Fences (2016),Drama,fences 
9422,The Founder (2016),Drama,the founder 
9423,Why Him? (2016),Comedy,why him? 
9424,Sing (2016),Animation|Children|Comedy,sing 
9425,I Am Not Your Negro (2017),Documentary,i am not your negro 
9426,Iron Man (1931),Drama,iron man 
9427,Assassin's Creed (2016),Action|Adventure|Sci-Fi,assassin's creed 
9428,A Dog's Purpose (2017),Comedy|Drama,a dog's purpose 
9429,Microwave Massacre (1983),Horror,microwave massacre 
9430,The OA,(no genres listed),the oa
9431,Fist Fight (2017),Comedy,fist fight 
9432,Shakespeare Behind Bars (2005),Documentary,shakespeare behind bars 
9433,A Street Cat Named Bob (2016),Comedy|Drama,a street cat named bob 
